  -0.2500000037E-01    0.1000000000E+01
   0.1750000026E+00    0.9997425501E+00
   0.3750000056E+00    0.9993456060E+00
   0.5750000086E+00    0.9987998000E+00
   0.7750000115E+00    0.9980497370E+00
   0.9750000145E+00    0.9970197894E+00
   0.1175000018E+01    0.9956070444E+00
   0.1375000020E+01    0.9936720855E+00
   0.1575000023E+01    0.9910272050E+00
   0.1775000026E+01    0.9874218057E+00
   0.1975000029E+01    0.9825251935E+00
   0.2175000032E+01    0.9759078845E+00
   0.2375000035E+01    0.9670242035E+00
   0.2575000038E+01    0.9552015770E+00
   0.2775000041E+01    0.9396454787E+00
   0.2975000044E+01    0.9194727550E+00
   0.3175000047E+01    0.8937881283E+00
   0.3375000050E+01    0.8618157208E+00
   0.3575000053E+01    0.8230855479E+00
   0.3775000056E+01    0.7776519156E+00
   0.3975000059E+01    0.7262895985E+00
   0.4175000062E+01    0.6705866318E+00
   0.4375000065E+01    0.6128514707E+00
   0.4575000068E+01    0.5558001567E+00
   0.4775000071E+01    0.5020848954E+00
   0.4975000074E+01    0.4538198664E+00
   0.5175000077E+01    0.4122777038E+00
   0.5375000080E+01    0.3778435924E+00
   0.5575000083E+01    0.3501859613E+00
   0.5775000086E+01    0.3285256924E+00
   0.5975000089E+01    0.3118921458E+00
   0.6175000092E+01    0.2993074383E+00
   0.6375000095E+01    0.2898909628E+00
   0.6575000098E+01    0.2829023648E+00
   0.6775000101E+01    0.2777465058E+00
   0.6975000104E+01    0.2739592421E+00
   0.7175000107E+01    0.2711860544E+00
   0.7375000110E+01    0.2691600616E+00
   0.7575000113E+01    0.2676824018E+00
   0.7775000116E+01    0.2666059685E+00
   0.7975000119E+01    0.2658225036E+00
   0.8175000122E+01    0.2652526331E+00
   0.8375000125E+01    0.2648383164E+00
   0.8575000128E+01    0.2645371937E+00
   0.8775000131E+01    0.2643183930E+00
   0.8975000134E+01    0.2641594367E+00
   0.9175000137E+01    0.2640439715E+00
   0.9375000140E+01    0.2639601060E+00
   0.9575000143E+01    0.2638991962E+00
   0.9775000146E+01    0.2638549608E+00
   0.9975000149E+01    0.2638228363E+00
   0.1017500015E+02    0.2638228363E+00
 
