  -0.2500000037E-01    0.7142857264E+00
   0.1750000026E+00    0.7140282972E+00
   0.3750000056E+00    0.7136314430E+00
   0.5750000086E+00    0.7130858726E+00
   0.7750000115E+00    0.7123363450E+00
   0.9750000145E+00    0.7113075318E+00
   0.1175000018E+01    0.7098970947E+00
   0.1375000020E+01    0.7079667091E+00
   0.1575000023E+01    0.7053307228E+00
   0.1775000026E+01    0.7017423704E+00
   0.1975000029E+01    0.6968780193E+00
   0.2175000032E+01    0.6903210152E+00
   0.2375000035E+01    0.6815485776E+00
   0.2575000038E+01    0.6699280474E+00
   0.2775000041E+01    0.6547323978E+00
   0.2975000044E+01    0.6351881811E+00
   0.3175000047E+01    0.6105694247E+00
   0.3375000050E+01    0.5803444124E+00
   0.3575000053E+01    0.5443649417E+00
   0.3775000056E+01    0.5030595913E+00
   0.3975000059E+01    0.4575624304E+00
   0.4175000062E+01    0.4096957526E+00
   0.4375000065E+01    0.3617534007E+00
   0.4575000068E+01    0.3161086237E+00
   0.4775000071E+01    0.2747664502E+00
   0.4975000074E+01    0.2390278479E+00
   0.5175000077E+01    0.2093821118E+00
   0.5375000080E+01    0.1856247865E+00
   0.5575000083E+01    0.1671005253E+00
   0.5775000086E+01    0.1529530447E+00
   0.5975000089E+01    0.1423103740E+00
   0.6175000092E+01    0.1343896712E+00
   0.6375000095E+01    0.1285386832E+00
   0.6575000098E+01    0.1242388676E+00
   0.6775000101E+01    0.1210902410E+00
   0.6975000104E+01    0.1187902830E+00
   0.7175000107E+01    0.1171131338E+00
   0.7375000110E+01    0.1158916157E+00
   0.7575000113E+01    0.1150027043E+00
   0.7775000116E+01    0.1143562252E+00
   0.7975000119E+01    0.1138862626E+00
   0.8175000122E+01    0.1135447257E+00
   0.8375000125E+01    0.1132965749E+00
   0.8575000128E+01    0.1131163048E+00
   0.8775000131E+01    0.1129853620E+00
   0.8975000134E+01    0.1128902569E+00
   0.9175000137E+01    0.1128211855E+00
   0.9375000140E+01    0.1127710235E+00
   0.9575000143E+01    0.1127345953E+00
   0.9775000146E+01    0.1127081414E+00
   0.9975000149E+01    0.1126889311E+00
   0.1017500015E+02    0.1126889311E+00
 
