  -0.2500000037E-01    0.1500000000E+01
   0.1750000026E+00    0.1500171619E+01
   0.3750000056E+00    0.1500436227E+01
   0.5750000086E+00    0.1500800073E+01
   0.7750000115E+00    0.1501300092E+01
   0.9750000145E+00    0.1501986712E+01
   0.1175000018E+01    0.1502928567E+01
   0.1375000020E+01    0.1504218650E+01
   0.1575000023E+01    0.1505982205E+01
   0.1775000026E+01    0.1508386511E+01
   0.1975000029E+01    0.1511652461E+01
   0.2175000032E+01    0.1516067249E+01
   0.2375000035E+01    0.1521996406E+01
   0.2575000038E+01    0.1529891822E+01
   0.2775000041E+01    0.1540290150E+01
   0.2975000044E+01    0.1553793816E+01
   0.3175000047E+01    0.1571025744E+01
   0.3375000050E+01    0.1592551013E+01
   0.3575000053E+01    0.1618765841E+01
   0.3775000056E+01    0.1649766955E+01
   0.3975000059E+01    0.1685230035E+01
   0.4175000062E+01    0.1724337915E+01
   0.4375000065E+01    0.1765799134E+01
   0.4575000068E+01    0.1807977966E+01
   0.4775000071E+01    0.1849119598E+01
   0.4975000074E+01    0.1887613807E+01
   0.5175000077E+01    0.1922220938E+01
   0.5375000080E+01    0.1952199058E+01
   0.5575000083E+01    0.1977312412E+01
   0.5775000086E+01    0.1997744140E+01
   0.5975000089E+01    0.2013960053E+01
   0.6175000092E+01    0.2026569860E+01
   0.6375000095E+01    0.2036215923E+01
   0.6575000098E+01    0.2043500282E+01
   0.6775000101E+01    0.2048946687E+01
   0.6975000104E+01    0.2052988168E+01
   0.7175000107E+01    0.2055970111E+01
   0.7375000110E+01    0.2058160977E+01
   0.7575000113E+01    0.2059765583E+01
   0.7775000116E+01    0.2060938094E+01
   0.7975000119E+01    0.2061793414E+01
   0.8175000122E+01    0.2062416576E+01
   0.8375000125E+01    0.2062870182E+01
   0.8575000128E+01    0.2063200150E+01
   0.8775000131E+01    0.2063440063E+01
   0.8975000134E+01    0.2063614438E+01
   0.9175000137E+01    0.2063741146E+01
   0.9375000140E+01    0.2063833200E+01
   0.9575000143E+01    0.2063900069E+01
   0.9775000146E+01    0.2063948638E+01
   0.9975000149E+01    0.2063983913E+01
   0.1017500015E+02    0.2063983913E+01
 
