  -0.2500000037E-01    0.1500000000E+01
   0.1750000026E+00    0.1500184851E+01
   0.3750000056E+00    0.1500400379E+01
   0.5750000086E+00    0.1500735649E+01
   0.7750000115E+00    0.1501157821E+01
   0.9750000145E+00    0.1501776691E+01
   0.1175000018E+01    0.1502587614E+01
   0.1375000020E+01    0.1503738408E+01
   0.1575000023E+01    0.1505275474E+01
   0.1775000026E+01    0.1507414247E+01
   0.1975000029E+01    0.1510289695E+01
   0.2175000032E+01    0.1514230496E+01
   0.2375000035E+01    0.1519512784E+01
   0.2575000038E+01    0.1526633059E+01
   0.2775000041E+01    0.1536055247E+01
   0.2975000044E+01    0.1548463003E+01
   0.3175000047E+01    0.1564471782E+01
   0.3375000050E+01    0.1584821033E+01
   0.3575000053E+01    0.1610013525E+01
   0.3775000056E+01    0.1640422077E+01
   0.3975000059E+01    0.1675880178E+01
   0.4175000062E+01    0.1715788993E+01
   0.4375000065E+01    0.1758838534E+01
   0.4575000068E+01    0.1803325241E+01
   0.4775000071E+01    0.1847199006E+01
   0.4975000074E+01    0.1888582981E+01
   0.5175000077E+01    0.1925940324E+01
   0.5375000080E+01    0.1958364145E+01
   0.5575000083E+01    0.1985536456E+01
   0.5775000086E+01    0.2007620320E+01
   0.5975000089E+01    0.2025149243E+01
   0.6175000092E+01    0.2038744794E+01
   0.6375000095E+01    0.2049165391E+01
   0.6575000098E+01    0.2056996891E+01
   0.6775000101E+01    0.2062886032E+01
   0.6975000104E+01    0.2067215261E+01
   0.7175000107E+01    0.2070450040E+01
   0.7375000110E+01    0.2072783209E+01
   0.7575000113E+01    0.2074536018E+01
   0.7775000116E+01    0.2075771563E+01
   0.7975000119E+01    0.2076718596E+01
   0.8175000122E+01    0.2077362248E+01
   0.8375000125E+01    0.2077877405E+01
   0.8575000128E+01    0.2078205217E+01
   0.8775000131E+01    0.2078490669E+01
   0.8975000134E+01    0.2078650888E+01
   0.9175000137E+01    0.2078814663E+01
   0.9375000140E+01    0.2078886216E+01
   0.9575000143E+01    0.2078985676E+01
   0.9775000146E+01    0.2079010395E+01
   0.9975000149E+01    0.2079075899E+01
   0.1017500015E+02    0.2079075899E+01
 
