  -0.2500000037E-01    0.7142857264E+00
   0.1750000026E+00    0.7135490331E+00
   0.3750000056E+00    0.7133801871E+00
   0.5750000086E+00    0.7126046132E+00
   0.7750000115E+00    0.7119411022E+00
   0.9750000145E+00    0.7108397264E+00
   0.1175000018E+01    0.7095072746E+00
   0.1375000020E+01    0.7076647991E+00
   0.1575000023E+01    0.7052300922E+00
   0.1775000026E+01    0.7019610053E+00
   0.1975000029E+01    0.6975665212E+00
   0.2175000032E+01    0.6916903110E+00
   0.2375000035E+01    0.6838209958E+00
   0.2575000038E+01    0.6733929713E+00
   0.2775000041E+01    0.6596595538E+00
   0.2975000044E+01    0.6418605080E+00
   0.3175000047E+01    0.6191588236E+00
   0.3375000050E+01    0.5909027067E+00
   0.3575000053E+01    0.5566895265E+00
   0.3775000056E+01    0.5167021368E+00
   0.3975000059E+01    0.4717922420E+00
   0.4175000062E+01    0.4236430971E+00
   0.4375000065E+01    0.3745310489E+00
   0.4575000068E+01    0.3270324737E+00
   0.4775000071E+01    0.2834372506E+00
   0.4975000074E+01    0.2453889827E+00
   0.5175000077E+01    0.2136064516E+00
   0.5375000080E+01    0.1880445122E+00
   0.5575000083E+01    0.1680618330E+00
   0.5775000086E+01    0.1528017963E+00
   0.5975000089E+01    0.1413096126E+00
   0.6175000092E+01    0.1327746413E+00
   0.6375000095E+01    0.1264569988E+00
   0.6575000098E+01    0.1218335623E+00
   0.6775000101E+01    0.1184296735E+00
   0.6975000104E+01    0.1159637055E+00
   0.7175000107E+01    0.1141425732E+00
   0.7375000110E+01    0.1128388178E+00
   0.7575000113E+01    0.1118632399E+00
   0.7775000116E+01    0.1111790187E+00
   0.7975000119E+01    0.1106513271E+00
   0.8175000122E+01    0.1102958672E+00
   0.8375000125E+01    0.1100041771E+00
   0.8575000128E+01    0.1098229361E+00
   0.8775000131E+01    0.1096551159E+00
   0.8975000134E+01    0.1095662812E+00
   0.9175000137E+01    0.1094633043E+00
   0.9375000140E+01    0.1094236551E+00
   0.9575000143E+01    0.1093546534E+00
   0.9775000146E+01    0.1093413849E+00
   0.9975000149E+01    0.1092903870E+00
   0.1017500015E+02    0.1092903870E+00
 
