  -0.2500000037E-01    0.1000000000E+01
   0.1750000026E+00    0.9992580231E+00
   0.3750000056E+00    0.9990929341E+00
   0.5750000086E+00    0.9983130102E+00
   0.7750000115E+00    0.9976514844E+00
   0.9750000145E+00    0.9965458961E+00
   0.1175000018E+01    0.9952125646E+00
   0.1375000020E+01    0.9933638677E+00
   0.1575000023E+01    0.9909216914E+00
   0.1775000026E+01    0.9876376063E+00
   0.1975000029E+01    0.9832167662E+00
   0.2175000032E+01    0.9772946404E+00
   0.2375000035E+01    0.9693400961E+00
   0.2575000038E+01    0.9587642994E+00
   0.2775000041E+01    0.9447624722E+00
   0.2975000044E+01    0.9265018251E+00
   0.3175000047E+01    0.9029983434E+00
   0.3375000050E+01    0.8734141507E+00
   0.3575000053E+01    0.8370433507E+00
   0.3775000056E+01    0.7937308371E+00
   0.3975000059E+01    0.7439108137E+00
   0.4175000062E+01    0.6889633515E+00
   0.4375000065E+01    0.6309945233E+00
   0.4575000068E+01    0.5727912795E+00
   0.4775000071E+01    0.5171334490E+00
   0.4975000074E+01    0.4664937574E+00
   0.5175000077E+01    0.4223974528E+00
   0.5375000080E+01    0.3855580871E+00
   0.5575000083E+01    0.3557323852E+00
   0.5775000086E+01    0.3322906523E+00
   0.5975000089E+01    0.3141804957E+00
   0.6175000092E+01    0.3004799098E+00
   0.6375000095E+01    0.2901613590E+00
   0.6575000098E+01    0.2825351115E+00
   0.6775000101E+01    0.2768500600E+00
   0.6975000104E+01    0.2727180804E+00
   0.7175000107E+01    0.2696316160E+00
   0.7375000110E+01    0.2674274194E+00
   0.7575000113E+01    0.2657539094E+00
   0.7775000116E+01    0.2645904503E+00
   0.7975000119E+01    0.2636722086E+00
   0.8175000122E+01    0.2630642372E+00
   0.8375000125E+01    0.2625455074E+00
   0.8575000128E+01    0.2622321922E+00
   0.8775000131E+01    0.2619232012E+00
   0.8975000134E+01    0.2617656088E+00
   0.9175000137E+01    0.2615660683E+00
   0.9375000140E+01    0.2614905563E+00
   0.9575000143E+01    0.2613479485E+00
   0.9775000146E+01    0.2613156026E+00
   0.9975000149E+01    0.2612027808E+00
   0.1017500015E+02    0.2612027808E+00
 
