  -0.2500000037E-01    0.1500000000E+01
   0.2500000037E-01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.9494897223E+00
   0.1500000000E+01    0.6567407581E+00
   0.5000000000E+00    0.5448247879E+00
   0.5000000000E+00    0.5116744386E+00
   0.5000000000E+00    0.5029505062E+00
   0.5000000000E+00    0.5007396661E+00
   0.5000000000E+00    0.5001850447E+00
   0.5000000000E+00    0.5000462692E+00
   0.5000000000E+00    0.5000115678E+00
   0.5000000000E+00    0.5000028920E+00
   0.5000000000E+00    0.5000007230E+00
   0.5000000000E+00    0.5000001807E+00
   0.5000000000E+00    0.5000000452E+00
   0.5000000000E+00    0.5000000113E+00
   0.5000000000E+00    0.5000000028E+00
   0.5000000000E+00    0.5000000007E+00
   0.5000000000E+00    0.5000000002E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
 
  -0.2500000037E-01    0.1500000000E+01
   0.2500000037E-01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1462227448E+01
   0.1500000000E+01    0.1352848195E+01
   0.5000000000E+00    0.1166808544E+01
   0.5000000000E+00    0.9407397354E+00
   0.5000000000E+00    0.7391893018E+00
   0.5000000000E+00    0.6073169177E+00
   0.5000000000E+00    0.5417426308E+00
   0.5000000000E+00    0.5149042146E+00
   0.5000000000E+00    0.5050762741E+00
   0.5000000000E+00    0.5016806583E+00
   0.5000000000E+00    0.5005454393E+00
   0.5000000000E+00    0.5001742099E+00
   0.5000000000E+00    0.5000548831E+00
   0.5000000000E+00    0.5000170812E+00
   0.5000000000E+00    0.5000052582E+00
   0.5000000000E+00    0.5000016027E+00
   0.5000000000E+00    0.5000004841E+00
   0.5000000000E+00    0.5000001450E+00
   0.5000000000E+00    0.5000000431E+00
   0.5000000000E+00    0.5000000127E+00
   0.5000000000E+00    0.5000000037E+00
   0.5000000000E+00    0.5000000011E+00
   0.5000000000E+00    0.5000000003E+00
   0.5000000000E+00    0.5000000001E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
   0.5000000000E+00    0.5000000000E+00
 
  -0.2500000037E-01    0.1500000000E+01
   0.2500000037E-01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1500000000E+01
   0.1500000000E+01    0.1498812349E+01
   0.1500000000E+01    0.1492267267E+01
   0.5000000000E+00    0.1472043157E+01
   0.5000000000E+00    0.1425917803E+01
   0.5000000000E+00    0.1340328659E+01
   0.5000000000E+00    0.1206830224E+01
   0.5000000000E+00    0.1032621285E+01
   0.5000000000E+00    0.8476493186E+00
   0.5000000000E+00    0.6929823915E+00
   0.5000000000E+00    0.5922437291E+00
   0.5000000000E+00    0.5394923246E+00
   0.5000000000E+00    0.5158011840E+00
   0.5000000000E+00    0.5060789964E+00
   0.5000000000E+00    0.5022817895E+00
   0.5000000000E+00    0.5008412202E+00
   0.5000000000E+00    0.5003055332E+00
   0.5000000000E+00    0.5001094976E+00
   0.5000000000E+00    0.5000387595E+00
   0.5000000000E+00    0.5000135615E+00
   0.5000000000E+00    0.5000046933E+00
   0.5000000000E+00    0.5000016075E+00
   0.5000000000E+00    0.5000005452E+00
   0.5000000000E+00    0.5000001832E+00
   0.5000000000E+00    0.5000000610E+00
   0.5000000000E+00    0.5000000202E+00
   0.5000000000E+00    0.5000000066E+00
   0.5000000000E+00    0.5000000021E+00
   0.5000000000E+00    0.5000000007E+00
   0.5000000000E+00    0.5000000002E+00
